Date,2330.TW,NVDA,AMD
2019/12/20,319.916321,207.317917,38.900002
2019/12/23,324.778259,209.074997,39.689999
2019/12/24,322.833496,208.396118,39.619999
2019/12/25,323.805878,211.82048,39.630001
2019/12/26,323.805878,211.82048,38.93
2019/12/27,328.667786,213.627502,39.439999
2019/12/30,325.264465,216.981964,39.470001
2019/12/31,321.861084,223.700897,42.59
2020/1/2,329.640198,223.621002,41.150002
2020/1/3,330.126404,224.779083,42.349998
2020/1/6,322.833496,227.913895,42.77
2020/1/7,320.402496,229.131897,42.299999
2020/1/8,320.402496,235.072113,42.830002
2020/1/9,328.18161,238.975662,44.150002
2020/1/10,330.126404,238.42659,45.459999
2020/1/13,332.071136,238.226913,46.540001
2020/1/14,336.44693,238.795975,46.630001
2020/1/15,330.61261,236.479767,46.18
2020/1/16,325.264465,231.937271,45.52
2020/1/17,323.805878,234.912384,45.860001
2020/1/20,323.805878,239.514771,49.099998
2020/1/30,307.761414,235.681122,48.599998
2020/1/31,311.164795,236.669479,48.389999
2020/2/3,306.302856,239.534729,48.25
2020/2/4,316.026733,239.984009,47.830002
2020/2/5,318.457733,242.619659,48.970001
2020/2/6,323.319672,243.917511,48.169998
2020/2/7,318.943909,251.56488,48.75
2020/2/10,318.457733,246.872635,48.209999
2020/2/11,322.34726,245.165436,48.549999
2020/2/12,325.75061,248.519913,49.77
2020/2/13,325.75061,248.869354,50.93
2020/2/14,325.75061,247.531555,51.049999
2020/2/17,322.34726,249.697983,51.43
2020/2/18,313.109558,252.443451,51.709999
2020/2/19,317.485321,250.067352,50.349998
2020/2/20,316.51297,239.804306,49.259998
2020/2/21,316.026733,247.561493,50.529999
2020/2/24,311.164795,245.135498,47.509998
2020/2/25,313.109558,245.40506,48.779999
2020/2/26,309.706207,236.040497,47
2020/2/27,307.275208,239.934097,48.02
2020/3/2,302.413269,246.722885,49.450001
2020/3/3,308.733795,250.346893,49.84
2020/3/4,311.65097,253.831161,49.32
2020/3/5,314.08194,251.175537,49.73
2020/3/6,306.302856,262.536804,52.259998
2020/3/9,297.065125,267.448669,53.799999
2020/3/10,298.523743,272.091034,53.889999
2020/3/11,293.661774,270.333923,54.529999
2020/3/12,285.88266,289.312592,55.310001
2020/3/13,281.993103,296.081451,56.889999
2020/3/16,268.865784,314.18161,58.900002
2020/3/17,260.600525,308.191467,57.27
2020/3/18,252.821381,293.585571,53.279999
2020/3/19,243.494003,272.829834,49.119999
2020/3/20,265.094269,261.618317,47.57
2020/3/23,250.366806,267.209076,47.490002
2020/3/24,262.639679,252.334732,44.009998
2020/3/25,271.967072,269.786346,45.48
2020/3/26,274.912567,276.139679,47.459999
2020/3/27,268.039764,265.610779,46.75
2020/3/30,262.639679,284.211243,50.110001
2020/3/31,269.021576,273.002991,48.110001
2020/4/1,266.567017,265.76062,48.59
2020/4/6,270.494324,245.182236,43.27
2020/4/7,277.858063,260.805786,45.380001
2020/4/8,279.821716,246.211151,45.700001
2020/4/9,277.858063,216.082809,39.009998
2020/4/10,274.421661,240.587051,43.900002
2020/4/13,273.439819,196.19371,38.709999
2020/4/14,279.821716,217.041824,41.880001
